subject_id,account_id,DATE_REPORTED,currency_code,REPAYMENT_FREQUENCY,NUMBER_OF_INSTALLMENTS,SANCTION_AMT,TOT_OUTSTD_BAL,OVER_DUE_AMT,AMOUNT_OF_INSTALLMENT,DATE_LATEST_PAY_RECEIVED,LAST_AMOUNT_PAID,DATE_ACC_OPEN,DATE_ACC_CLOSE,INSTALMENT_LOAN_TYPE,loan_status,ASSET_CLASSIFICATION,REASON_FOR_CLOSURE,NO_OF_DAYS_PAST_DUE,LOAN_TENURE,EXPECTED_END_DATE_OF_LOAN,CONDITION
1.10113E+17,2.20118E+15,1-Oct-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,192000,192000,0,192000,,,22-Sep-18,,ConsumerLoan,Existing,,,0,,22-Oct-18,No
1.10114E+17,2.20118E+15,1-Oct-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,100000,100000,0,100000,,,28-Sep-18,,ConsumerLoan,Existing,,,0,,28-Oct-18,No
1.10118E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,12,5000000,897871,0,448936,29-Sep-18,,27-Nov-17,,ConsumerLoan,Existing,,,0,,27-Nov-18,No
1.10114E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,9400000,12923583,0,243841,26-Sep-18,,16-Feb-18,,ConsumerLoan,Existing,,,0,,28-Feb-23,No
1.10114E+17,2.20116E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,5400000,3624299,0,143067,26-Sep-18,,21-Dec-15,,ConsumerLoan,Existing,,,0,,28-Dec-20,No
1.10113E+17,2.20117E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,12000000,5458155,0,273037,27-Sep-18,,18-May-15,,ConsumerLoan,Existing,,,0,,28-May-20,No
1.10114E+17,2.20118E+15,1-Oct-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,123000,123000,0,123000,,,25-Sep-18,,ConsumerLoan,Existing,,,0,,25-Oct-18,No
1.10113E+17,2.20113E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,7200000,6485703,0,190756,26-Sep-18,,2-Aug-16,,ConsumerLoan,Existing,,,0,,28-Aug-21,No
1.10114E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,72,6000000,9209898,0,133477,26-Sep-18,,28-Jun-18,,ConsumerLoan,Existing,,,0,,28-Jul-24,No
1.10113E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,48,3000000,3877500,0,88125,25-Sep-18,,9-May-18,,ConsumerLoan,Existing,,,0,,25-May-22,No
1.10114E+17,2.20118E+15,1-Oct-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,72000,72000,0,72000,,,25-Sep-18,,ConsumerLoan,Existing,,,0,,25-Oct-18,No
1.10113E+17,2.20117E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,11000000,11954252,0,303808,26-Sep-18,,24-Jan-17,,ConsumerLoan,Existing,,,0,,28-Jan-22,No
1.10118E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,12,2000000,552939,0,184313,26-Sep-18,,23-Dec-17,,ConsumerLoan,Existing,,,0,,28-Dec-18,No
1.10114E+17,2.20113E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,5400000,685622,0,137125,26-Sep-18,,26-Feb-14,,ConsumerLoan,Existing,,,0,,28-Feb-19,No
1.10113E+17,2.20113E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,4800000,1472819,0,121888,26-Sep-18,,20-Oct-14,,ConsumerLoan,Existing,,,0,,28-Oct-19,No
1.10117E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,6700000,9559093,0,173802,26-Sep-18,,28-Apr-18,,ConsumerLoan,Existing,,,0,,28-May-23,No
1.10114E+17,2.20116E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,2800000,2077121,0,74183,26-Sep-18,,21-Jan-16,,ConsumerLoan,Existing,,,0,,28-Jan-21,No
1.10114E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,72,8800000,13528757,0,195766,26-Sep-18,,23-Jul-18,,ConsumerLoan,Existing,,,0,,28-Jul-24,No
1.10114E+17,2.20113E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,14900000,11842766,0,394759,26-Sep-18,,18-Mar-16,,ConsumerLoan,Existing,,,0,,28-Mar-21,No
1.10114E+17,2.20113E+15,1-Oct-18,TZS,MonthlyInstalments30Days,55,15025535,4368551,0,364049,27-Sep-18,,28-Mar-15,,ConsumerLoan,Existing,,,0,,28-Oct-19,No
1.10117E+17,2.20117E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,4000000,4860928,0,110476,26-Sep-18,,13-Jun-17,,ConsumerLoan,Existing,,,0,,28-Jun-22,No
1.10114E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,14200000,19522859,0,368356,26-Sep-18,,14-Mar-18,,ConsumerLoan,Existing,,,0,,28-Mar-23,No
1.10114E+17,2.20114E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,7000000,4822544,0,166530,27-Sep-18,,10-Mar-16,,ConsumerLoan,Existing,,,0,,28-Mar-21,No
1.10113E+17,2.20118E+15,1-Oct-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,165000,165000,0,165000,,,25-Sep-18,,ConsumerLoan,Existing,,,0,,25-Oct-18,No
1.10114E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,48,5000000,5980024,0,149501,26-Sep-18,,16-Jan-18,,ConsumerLoan,Existing,,,0,,28-Jan-22,No
1.10118E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,12,2100000,193529,0,193529,26-Sep-18,,7-Nov-17,,ConsumerLoan,Existing,,,0,,28-Nov-18,No
1.10113E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,5000000,7133651,0,129703,26-Sep-18,,28-Apr-18,,ConsumerLoan,Existing,,,0,,28-May-23,No
1.10113E+17,2.20118E+15,1-Oct-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,135000,135000,0,135000,,,25-Sep-18,,ConsumerLoan,Existing,,,0,,25-Oct-18,No
1.10113E+17,2.20118E+15,1-Oct-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,200000,200000,0,200000,,,25-Sep-18,,ConsumerLoan,Existing,,,0,,25-Oct-18,No
1.10114E+17,2.20114E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,5200000,1360817,0,132046,26-Sep-18,,16-Sep-14,,ConsumerLoan,Existing,,,0,,28-Sep-19,No
1.10114E+17,2.20115E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,5700000,3329078,0,144743,26-Sep-18,,27-Aug-15,,ConsumerLoan,Existing,,,0,,28-Aug-20,No
1.10116E+17,2.20116E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,18000000,9010191,0,409555,27-Sep-18,,16-Jul-15,,ConsumerLoan,Existing,,,0,,28-Jul-20,No
1.10116E+17,2.20116E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,3500000,2657325,790909,88877,28-Feb-18,,18-Jun-15,,ConsumerLoan,Existing,,,246,,28-Jun-20,Yes
1.10117E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,12,500000,320880,0,45840,27-Sep-18,,12-Apr-18,,ConsumerLoan,Existing,,,0,,25-Apr-19,No
1.10116E+17,2.20116E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,8500000,10564234,0,234761,26-Sep-18,,3-Jul-17,,ConsumerLoan,Existing,,,0,,28-Jul-22,No
1.10116E+17,2.20118E+15,1-Oct-18,TZS,MonthlyInstalments30Days,56,4505424,94704,0,0,26-Sep-18,,28-Aug-18,,ConsumerLoan,Existing,,,0,,28-Apr-23,No
1.10114E+17,2.20117E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,7400000,9810238,0,204380,26-Sep-18,,12-Sep-17,,ConsumerLoan,Existing,,,0,,28-Sep-22,No
1.10115E+17,2.20117E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,8000000,6782434,0,211951,26-Sep-18,,3-Jun-16,,ConsumerLoan,Existing,,,0,,28-Jun-21,No
1.10114E+17,2.20113E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,16300000,20258472,0,450188,26-Sep-18,,14-Jul-17,,ConsumerLoan,Existing,,,0,,28-Jul-22,No
1.10113E+17,2.20116E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,5700000,4530454,0,151015,29-Oct-18,,13-May-16,,ConsumerLoan,Existing,,,0,,28-May-21,No
1.10114E+17,2.20113E+15,1-Oct-18,TZS,MonthlyInstalments30Days,60,11500000,3516117,0,292024,26-Sep-18,,22-Oct-14,,ConsumerLoan,Existing,,,0,,28-Oct-19,No
1.10114E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,12600000,18780184,0,280301,29-Oct-18,,2-Jun-18,,ConsumerLoan,Existing,,,0,,28-Jun-24,No
1.10118E+17,2.20118E+15,8-Nov-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,101000,101000,0,101000,,,5-Nov-18,,ConsumerLoan,Existing,,,0,,5-Dec-18,No
1.10113E+17,2.20117E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,8500000,7881930,0,225198,29-Oct-18,,15-Oct-16,,ConsumerLoan,Existing,,,0,,28-Oct-21,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,12200000,19016717,0,285196,29-Oct-18,,23-May-18,,ConsumerLoan,Existing,,,0,,28-May-24,No
1.10114E+17,2.20113E+15,8-Nov-18,TZS,MonthlyInstalments30Days,48,5000000,1977974,0,152152,29-Oct-18,,8-Dec-15,,ConsumerLoan,Existing,,,0,,28-Dec-19,No
1.10114E+17,2.20113E+15,8-Nov-18,TZS,MonthlyInstalments30Days,18,932104,91757,0,60944,29-Oct-18,,18-Aug-17,,ConsumerLoan,Existing,,,0,,18-Feb-19,No
1.10115E+17,2.20115E+15,30-Nov-18,TZS,MonthlyInstalments30Days,60,6000000,0,0,158963,,,8-Jun-15,9-Jul-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,30-Jun-20,No
1.10113E+17,2.20117E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,10000000,5586554,0,253934,29-Oct-18,,26-Aug-15,,ConsumerLoan,Existing,,,0,,28-Aug-20,No
1.10115E+17,2.20118E+15,8-Nov-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,100000,100000,0,100000,,,30-Oct-18,,ConsumerLoan,Existing,,,0,,30-Nov-18,No
1.10114E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,36,5000000,6060964,0,178264,29-Oct-18,,12-Sep-18,,ConsumerLoan,Existing,,,0,,28-Sep-21,No
1.10116E+17,2.20116E+15,30-Nov-18,TZS,MonthlyInstalments30Days,60,18000000,12311418,0,484730,,,1-Jul-16,,ConsumerLoan,Existing,,,0,,5-Aug-21,No
1.10117E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,48,7500000,8745784,0,224251,29-Oct-18,,16-Feb-18,,ConsumerLoan,Existing,,,0,,28-Feb-22,No
1.10114E+17,2.20115E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,7400000,3758227,0,187911,29-Oct-18,,10-Jul-15,,ConsumerLoan,Existing,,,0,,28-Jul-20,No
1.10115E+17,2.20115E+15,30-Nov-18,TZS,MonthlyInstalments30Days,60,2000000,0,0,52988,,,20-Nov-14,11-Jun-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,30-Sep-19,No
1.10114E+17,2.20118E+15,8-Nov-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,110000,110000,0,110000,,,29-Oct-18,,ConsumerLoan,Existing,,,0,,29-Nov-18,No
1.10118E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,9700000,15320911,0,215787,29-Oct-18,,4-Oct-18,,ConsumerLoan,Existing,,,0,,28-Oct-24,No
1.10114E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,48,6300000,8068673,0,181787,29-Oct-18,,29-Jun-18,,ConsumerLoan,Existing,,,0,,28-Jul-22,No
1.10115E+17,2.20118E+15,30-Nov-18,TZS,MonthlyInstalments30Days,60,25410000,25298881,0,655112,,,2-Aug-18,,ConsumerLoan,Existing,,,0,,5-Sep-23,No
1.10114E+17,2.20113E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,8100000,5243120,0,214600,29-Oct-18,,16-Nov-15,,ConsumerLoan,Existing,,,0,,28-Nov-20,No
1.10114E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,2200000,3376963,0,48941,29-Oct-18,,10-Aug-18,,ConsumerLoan,Existing,,,0,,28-Aug-24,No
1.10113E+17,2.20118E+15,30-Nov-18,TZS,MonthlyInstalments30Days,60,20500000,0,0,840280,,,24-Oct-17,31-May-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,5-Jul-18,No
1.10113E+17,2.20118E+15,30-Nov-18,TZS,MonthlyInstalments30Days,54,4950000,4686924,0,136454,,,15-May-18,,ConsumerLoan,Existing,,,0,,5-Dec-22,No
1.10116E+17,2.20116E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,12000000,7630239,0,317927,29-Oct-18,,26-Oct-15,,ConsumerLoan,Existing,,,0,,28-Oct-20,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,95000,95000,0,95000,,,2-Nov-18,,ConsumerLoan,Existing,,,0,,2-Dec-18,No
1.10115E+17,2.20115E+15,30-Nov-18,TZS,MonthlyInstalments30Days,60,5400000,0,0,143067,,,15-Apr-15,10-Aug-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,30-Apr-20,No
1.10113E+17,2.20118E+15,1-Nov-18,TZS,MonthlyInstalments30Days,12,2500000,747513,0,238788,23-Oct-18,,22-Jan-18,,OtherInstalmentOperation,Existing,,,0,,22-Jan-19,No
1.10114E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,5900000,9187652,0,131252,29-Oct-18,,20-Sep-18,,ConsumerLoan,Existing,,,0,,28-Sep-24,No
1.10117E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,8000000,11919505,0,177969,29-Oct-18,,23-Jun-18,,ConsumerLoan,Existing,,,0,,28-Jun-24,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,479000,479000,0,479000,,,25-Oct-18,,ConsumerLoan,Existing,,,0,,25-Nov-18,No
1.10114E+17,2.20118E+15,1-Nov-18,TZS,MonthlyInstalments30Days,10,2000000,229364,249233,229364,23-Oct-18,,23-Jan-18,,BusinessLoan,Existing,,,9,,23-Nov-18,No
1.10114E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,12000000,17297393,0,298231,29-Oct-18,,6-Sep-18,,ConsumerLoan,Existing,,,0,,28-Sep-23,No
1.10118E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,11000000,16596243,0,244707,29-Oct-18,,26-Jul-18,,ConsumerLoan,Existing,,,0,,28-Jul-24,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,10000000,15572292,0,222461,29-Oct-18,,5-Sep-18,,ConsumerLoan,Existing,,,0,,28-Sep-24,No
1.10115E+17,2.20118E+15,30-Nov-18,TZS,MonthlyInstalments30Days,60,12500000,0,0,250475,,,6-Dec-17,5-Oct-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,20-Dec-22,No
1.10118E+17,2.20118E+15,1-Nov-18,TZS,MonthlyInstalments30Days,12,1500000,429708,0,138748,22-Oct-18,,22-Jan-18,,BusinessLoan,Existing,,,0,,22-Jan-19,No
1.10114E+17,2.20113E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,9000000,10500412,0,248570,29-Oct-18,,23-May-17,,ConsumerLoan,Existing,,,0,,28-May-22,No
1.10116E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,24,4350000,4754987,0,215074,29-Oct-18,,19-Sep-18,,ConsumerLoan,Existing,,,0,,28-Sep-20,No
1.10118E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,12,700000,385056,0,64176,27-Oct-18,,4-Apr-18,,ConsumerLoan,Existing,,,0,,25-Apr-19,No
1.10117E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,7,333874,297773,0,55008,25-Oct-18,,25-Sep-18,,ConsumerLoan,Existing,,,0,,25-Apr-19,No
1.10117E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,12,1050000,673848,0,96264,26-Oct-18,,24-May-18,,ConsumerLoan,Existing,,,0,,25-May-19,No
1.10115E+17,2.20115E+15,30-Nov-18,TZS,MonthlyInstalments30Days,60,12700000,4855062,0,322497,,,10-Mar-15,,ConsumerLoan,Existing,,,0,,5-May-20,No
1.10113E+17,2.20113E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,7100000,11056327,0,157948,29-Oct-18,,5-Sep-18,,ConsumerLoan,Existing,,,0,,28-Sep-24,No
1.10114E+17,2.20113E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,8800000,5139630,0,223462,29-Oct-18,,26-Sep-15,,ConsumerLoan,Existing,,,0,,28-Sep-20,No
1.10116E+17,2.20113E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,20000000,10466394,0,455061,26-Oct-18,,17-Sep-15,,ConsumerLoan,Existing,,,0,,28-Sep-20,No
1.10118E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,48,13500000,18308524,0,389543,29-Oct-18,,5-Oct-18,,ConsumerLoan,Existing,,,0,,28-Oct-22,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,100000,100000,0,100000,,,31-Oct-18,,ConsumerLoan,Existing,,,0,,30-Nov-18,No
1.10114E+17,2.20116E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,3800000,2718239,0,100677,29-Oct-18,,8-Jan-16,,ConsumerLoan,Existing,,,0,,28-Jan-21,No
1.10114E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,3400000,5294579,0,75637,29-Oct-18,,7-Sep-18,,ConsumerLoan,Existing,,,0,,28-Sep-24,No
1.10113E+17,2.20116E+15,30-Nov-18,TZS,MonthlyInstalments30Days,60,13240000,0,0,362696,,,29-Aug-16,15-Nov-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,5-Nov-21,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,36,4000000,4252098,0,146624,29-Oct-18,,11-Apr-18,,ConsumerLoan,Existing,,,0,,28-Apr-21,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,72,21000000,32701813,0,467169,29-Oct-18,,28-Aug-18,,ConsumerLoan,Existing,,,0,,28-Sep-24,No
1.10116E+17,2.20118E+15,1-Nov-18,TZS,MonthlyInstalments30Days,18,4000000,2280849,0,222770,25-Oct-18,,25-Jan-18,,BusinessLoan,Existing,,,0,,25-Jul-19,No
1.10113E+17,2.20117E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,5500000,6584784,0,142673,29-Oct-18,,25-Oct-17,,ConsumerLoan,Existing,,,0,,28-Oct-22,No
1.10113E+17,2.20115E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,7000000,4088342,0,177754,29-Oct-18,,2-Oct-15,,ConsumerLoan,Existing,,,0,,28-Oct-20,No
1.10114E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,17100000,21486732,0,443583,29-Oct-18,,22-Nov-17,,ConsumerLoan,Existing,,,0,,28-Nov-22,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,12,11000000,4139358,0,1034840,7-Nov-18,,7-Mar-18,,BusinessLoan,Existing,,,0,,7-Mar-19,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,MonthlyInstalments30Days,12,600000,495072,0,55008,27-Oct-18,,5-Jul-18,,ConsumerLoan,Existing,,,0,,25-Jul-19,No
1.10116E+17,2.20116E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,10000000,9272859,0,264939,29-Oct-18,,6-Oct-16,,ConsumerLoan,Existing,,,0,,28-Oct-21,No
1.10113E+17,2.20118E+15,8-Nov-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,100000,100000,0,100000,,,1-Nov-18,,ConsumerLoan,Existing,,,0,,1-Dec-18,No
1.10114E+17,2.20116E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,10000000,7683226,0,264939,29-Oct-18,,5-Apr-16,,ConsumerLoan,Existing,,,0,,28-Apr-21,No
1.10113E+17,2.20117E+15,8-Nov-18,TZS,MonthlyInstalments30Days,60,7500000,8492815,0,207142,29-Oct-18,,13-Apr-17,,ConsumerLoan,Existing,,,0,,28-Apr-22,No
1.10115E+17,2.20115E+15,1-Nov-18,TZS,MonthlyInstalments30Days,12,600000,0,50000,0,17-Jun-16,,6-Jun-15,6-Jun-16,BusinessLoan,Existing,,,42,,6-Jun-16,No
1.10118E+17,2.20118E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,500000,83335,0,83333,,,13-Jun-18,13-Dec-18,BusinessLoan,Existing,,,0,,13-Dec-18,No
1.10117E+17,2.20118E+15,10-Dec-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,1000000,0,3000,125000,,,17-Nov-17,17-Jul-18,BusinessLoan,Existing,,,137,,17-Jul-18,Yes
1.10118E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,500000,500000,0,83333,,,19-Nov-18,19-May-19,BusinessLoan,Existing,,,0,,19-May-19,No
1.10118E+17,2.20118E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,700000,466668,0,116667,,,13-Sep-18,13-Mar-19,BusinessLoan,Existing,,,0,,13-Mar-19,No
1.10119E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,400000,400000,0,66667,,,14-Nov-18,14-May-19,BusinessLoan,Existing,,,0,,14-May-19,No
1.10117E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,400000,400000,0,66667,,,14-Nov-18,14-May-19,BusinessLoan,Existing,,,0,,14-May-19,No
1.10119E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,500000,500000,0,83333,,,12-Nov-18,12-May-19,BusinessLoan,Existing,,,0,,12-May-19,No
1.10118E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,8,500000,500000,0,62500,,,22-Nov-18,22-Jul-19,BusinessLoan,Existing,,,0,,22-Jul-19,No
1.10117E+17,2.20118E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,200000,33335,0,33333,,,20-Jun-18,20-Dec-18,BusinessLoan,Existing,,,0,,20-Dec-18,No
1.10118E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,8,500000,500000,0,62500,,,16-Nov-18,16-Jul-19,BusinessLoan,Existing,,,0,,16-Jul-19,No
1.10117E+17,2.20118E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,1000000,0,99670,166667,,,15-Mar-18,15-Sep-18,BusinessLoan,Existing,,,77,,15-Sep-18,No
1.10118E+17,2.20118E+15,10-Dec-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,1000000,1000000,0,125000,,,8-Jun-18,8-Feb-19,BusinessLoan,Existing,,,0,,8-Feb-19,No
1.10118E+17,2.20118E+15,10-Dec-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,500000,500000,0,83333,,,12-Jul-18,12-Jan-19,BusinessLoan,Existing,,,0,,12-Jan-19,No
1.10119E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,1000000,1000000,0,166667,,,22-Nov-18,22-May-19,BusinessLoan,Existing,,,0,,22-May-19,No
1.10119E+17,2.20119E+15,8-Dec-18,TZS,MonthlyInstalments30Days,18,3180000,3018319,0,201390,26-Nov-18,,2-Nov-18,1-May-20,ConsumerLoan,Existing,,,0,,1-May-20,No
1.10119E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,800000,666667,0,133333,,,19-Oct-18,19-Apr-19,BusinessLoan,Existing,,,0,,19-Apr-19,No
1.10119E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,300000,250000,0,50000,,,11-Oct-18,11-Apr-19,BusinessLoan,Existing,,,0,,11-Apr-19,No
1.10117E+17,2.20117E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,300000,0,33000,50000,,,13-Mar-17,13-Sep-17,BusinessLoan,Existing,,,444,,13-Sep-17,Yes
1.10119E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,300000,300000,0,50000,,,9-Nov-18,9-May-19,BusinessLoan,Existing,,,0,,9-May-19,No
1.10118E+17,2.20118E+15,10-Dec-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,400000,0,400000,66667,,,21-Dec-17,21-Jun-18,BusinessLoan,Existing,,,163,,21-Jun-18,Yes
1.10117E+17,2.20119E+15,10-Dec-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,300000,300000,0,37500,,,2-Oct-18,2-Jun-19,BusinessLoan,Existing,,,0,,2-Jun-19,No
1.10118E+17,2.20118E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,600000,0,100000,100000,,,5-Jan-18,5-Jul-18,BusinessLoan,Existing,,,149,,5-Jul-18,Yes
1.10117E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,9,700000,700000,0,77778,,,19-Nov-18,19-Aug-19,BusinessLoan,Existing,,,0,,19-Aug-19,No
1.10117E+17,2.20118E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,950000,475001,0,158333,,,10-Aug-18,10-Feb-19,BusinessLoan,Existing,,,0,,10-Feb-19,No
1.10116E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,600000,500000,0,100000,,,12-Oct-18,12-Apr-19,BusinessLoan,Existing,,,0,,12-Apr-19,No
1.10113E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,600000,500000,0,100000,,,8-Oct-18,8-Apr-19,BusinessLoan,Existing,,,0,,8-Apr-19,No
1.10117E+17,2.20118E+15,10-Dec-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,300000,0,30000,37500,,,16-Jan-18,16-Sep-18,BusinessLoan,Existing,,,76,,16-Sep-18,No
1.10118E+17,2.20118E+15,8-Dec-18,TZS,MonthlyInstalments30Days,61,7400000,7177969,0,189157,26-Nov-18,,20-Aug-18,5-Sep-23,ConsumerLoan,Existing,,,0,,5-Sep-23,No
1.10114E+17,2.20118E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,400000,66670,0,66667,,,20-Jun-18,20-Dec-18,BusinessLoan,Existing,,,0,,20-Dec-18,No
1.10118E+17,2.20118E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,750000,250000,0,125000,,,12-Jul-18,12-Jan-19,BusinessLoan,Existing,,,0,,12-Jan-19,No
1.10119E+17,2.20119E+15,10-Dec-18,TZS,MonthlyInstalments30Days,6,300000,250000,0,50000,,,18-Oct-18,18-Apr-19,BusinessLoan,Existing,,,0,,18-Apr-19,No
1.10117E+17,2.20117E+15,8-Dec-18,TZS,MonthlyInstalments30Days,48,6250000,2996996,0,204199,29-Nov-18,,2-Jun-16,5-Jun-20,ConsumerLoan,Existing,,,0,,5-Jun-20,No
